user_id,month,STIA,avg_sentiment,STSA,food,gym,shop,travel,influencer,influencer_STIA,food_shock,influencer_STIA_shocked
user_1,2010-10-01,0.2538489398579551,0.12738,0.9172334740955811,3.0,0.0,2.0,1.0,user_200,0.3370522435228601,0.44105239112043915,0.5575784390830797
user_1,2010-11-01,-0.008081349503190616,0.015479999999999999,0.9653091377340035,2.0,3.0,0.0,3.0,user_288,0.3543753791418467,-0.6153877728830405,0.046681492700326455
user_1,2010-12-01,0.007545150433080239,0.0,0.9395283662810454,0.0,0.0,0.0,0.0,user_279,0.12032985756337211,-0.13017024536088062,0.0552447348829318
user_10,2010-01-01,0.12225842984485902,0.0,0.9504567649258954,3.0,9.0,2.0,4.0,user_10,0.12225842984485902,-0.8282164325855752,-0.2918497864479286
user_10,2010-02-01,0.41149242125014096,-0.0893111111111111,0.8512844564123423,0.0,0.0,0.0,0.0,user_10,0.41149242125014096,2.485412053608497,1.6541984480543894
user_10,2010-03-01,0.31456257563825907,0.25236000000000003,0.8076555934221559,0.0,0.0,4.0,0.0,user_10,0.31456257563825907,0.5719939596010816,0.6005595554387999
user_10,2010-04-01,0.3823390976447181,0.0,0.9368540083453584,2.0,2.0,0.0,1.0,user_10,0.3823390976447181,-1.007799718331549,-0.12156076152105644
user_10,2010-05-01,0.2936471266125409,-0.018285714285714287,0.9295698616316569,5.0,3.0,4.0,4.0,user_10,0.2936471266125409,-0.2813001408268462,0.1529970561991178
user_10,2010-06-01,0.25953375048940774,-0.06698333333333333,0.8798811907788334,0.0,0.0,4.0,1.0,user_10,0.25953375048940774,1.3302896102167667,0.9246785555977911
user_10,2010-07-01,0.4062804535022375,-0.053728571428571424,0.8907829012924063,1.0,0.0,0.0,1.0,user_10,0.4062804535022375,0.8197443297087513,0.8161526183566132
user_10,2010-08-01,0.4164308225271883,0.0,0.9518063023691284,3.0,1.0,1.0,2.0,user_10,0.4164308225271883,-0.04964635502082816,0.39160764501677425
user_10,2010-09-01,0.10021066744176998,0.0086,0.9586249375901876,0.0,1.0,2.0,3.0,user_10,0.10021066744176998,-0.7479390990277088,-0.27375888207208443
user_10,2010-10-01,0.22111731665604717,-0.06268333333333333,0.8927031925710855,2.0,19.0,1.0,0.0,user_10,0.22111731665604717,0.44105239112043915,0.44164351221626674
user_10,2010-11-01,0.1964475728117563,-0.09725,0.8525791377340035,1.0,0.0,1.0,2.0,user_10,0.1964475728117563,-0.6153877728830405,-0.11124631362976395
user_10,2010-12-01,0.1123209819589982,0.0,0.9395283662810454,0.0,0.0,0.0,0.0,user_10,0.1123209819589982,-0.13017024536088062,0.04723585927855789
user_100,2010-01-01,0.35197256303533253,0.03185714285714286,0.9823139077830382,7.0,5.0,4.0,15.0,user_55,0.43974701224910817,-0.8282164325855752,0.02563879595632057
user_100,2010-02-01,0.3059558240016518,-0.08038,0.8602155675234534,0.0,0.0,0.0,0.0,user_107,0.16821618309293784,2.485412053608497,1.4109222098971863
user_100,2010-03-01,-0.1588317808996771,0.31245,0.7475655934221559,2.0,2.0,1.0,2.0,user_3,0.655902046074951,0.5719939596010816,0.9418990258754918
user_100,2010-04-01,0.32536725749885376,0.306075,0.7570709916546416,0.0,0.0,2.0,1.0,user_288,0.23667162420571364,-1.007799718331549,-0.2672282349600609
user_100,2010-05-01,0.5643136475688956,-0.018285714285714287,0.9295698616316569,3.0,5.0,3.0,4.0,user_174,0.29021804877183266,-0.2813001408268462,0.14956797835840957
user_100,2010-06-01,0.22511985822869796,0.1998,0.8533354758878333,1.0,2.0,2.0,1.0,user_200,0.7949528275495696,1.3302896102167667,1.460097632657953
user_100,2010-07-01,0.20591927637772356,0.21416000000000004,0.8413285272790222,0.0,2.0,2.0,3.0,user_10,0.4062804535022375,0.8197443297087513,0.8161526183566132
user_100,2010-08-01,0.1128175129982113,0.20840000000000003,0.8397936976308715,4.0,1.0,1.0,1.0,user_55,0.19298512677512802,-0.04964635502082816,0.16816194926471395
user_100,2010-09-01,-0.12482560429771095,0.00516,0.9551849375901876,3.0,1.0,1.0,2.0,user_213,0.4315616771429719,-0.7479390990277088,0.05759212762911747
user_100,2010-10-01,0.31268603552713214,0.23976000000000003,0.8048534740955811,2.0,0.0,1.0,1.0,user_131,0.17964090896441798,0.44105239112043915,0.40016710452463755
user_100,2010-11-01,0.3271573133583664,-0.017033333333333334,0.9327958044006701,3.0,3.0,1.0,1.0,user_206,0.4735009350594882,-0.6153877728830405,0.16580704861796797
user_100,2010-12-01,-0.13734609666758724,0.31245,0.7480216337189545,0.0,0.0,0.0,0.0,user_55,0.15764727788131683,-0.13017024536088062,0.09256215520087652
user_101,2010-01-01,0.2958264950459527,0.15938000000000002,0.8901632350741047,4.0,2.0,4.0,2.0,user_40,0.4046003444107603,-0.8282164325855752,-0.009507871882027286
user_101,2010-02-01,0.10475392753910628,0.2997,0.7597044324765465,0.0,0.0,0.0,0.0,user_79,0.3460884637570123,2.485412053608497,1.5887944905612608
user_101,2010-03-01,0.3011736563637579,0.156225,0.903790593422156,3.0,2.0,1.0,3.0,user_122,0.29399752180823113,0.5719939596010816,0.579994501608772
user_101,2010-04-01,0.2767080792424237,0.306075,0.7570709916546416,0.0,3.0,3.0,2.0,user_122,0.3473751998181015,-1.007799718331549,-0.156524659347673
user_101,2010-05-01,0.05134065056532333,0.2369666666666667,0.8151777574159621,3.0,2.0,2.0,1.0,user_152,0.16233666035112493,-0.2813001408268462,0.02168658993770184
user_101,2010-06-01,-0.09808462124308526,0.09875000000000003,0.9543854758878333,1.0,4.0,2.0,1.0,user_174,-0.16660687434583377,1.3302896102167667,0.4985379307625496
user_101,2010-07-01,-0.2101420765843054,0.11150000000000002,0.9439885272790223,0.0,1.0,1.0,4.0,user_174,0.293537486431961,0.8197443297087513,0.7034096512863366
user_101,2010-08-01,0.04082398271720944,0.07433333333333335,0.9738603642975382,1.0,3.0,1.0,1.0,user_51,0.32447641737879296,-0.04964635502082816,0.2996532398683789
user_101,2010-09-01,0.05040094114726501,0.14985,0.9001250624098124,0.0,1.0,1.0,2.0,user_223,-0.06303605832538905,-0.7479390990277088,-0.43700560783924347
user_101,2010-10-01,0.33721649748808735,0.24486,0.7997534740955812,1.0,1.0,4.0,0.0,user_107,0.18016983553054966,0.44105239112043915,0.40069603109076923
user_101,2010-11-01,0.17618775020284305,0.13470000000000001,0.9154708622659965,0.0,5.0,2.0,0.0,user_107,0.6760872243042813,-0.6153877728830405,0.368393337862761
user_101,2010-12-01,0.06538362589485913,0.2997,0.7607716337189545,0.0,0.0,0.0,0.0,user_223,0.12782032858655779,-0.13017024536088062,0.06273520590611747
user_102,2010-01-01,0.00563971171444555,0.0,0.9504567649258954,2.0,7.0,3.0,4.0,user_107,0.21112856196328667,-0.8282164325855752,-0.20297965432950094
user_102,2010-02-01,0.5356882232748809,-0.021333333333333333,0.9192622341901201,0.0,0.0,0.0,0.0,user_215,-0.24944549375638192,2.485412053608497,0.9932605330478665
user_102,2010-03-01,0.28630169373528,-0.0256,0.914384406577844,3.0,3.0,1.0,3.0,user_55,0.6992507577247832,0.5719939596010816,0.9852477375253239
user_102,2010-04-01,0.03073649217223462,-0.042666666666666665,0.8941873416786916,1.0,3.0,2.0,1.0,user_267,0.21062553065240885,-1.007799718331549,-0.29327432851336566
user_102,2010-05-01,0.19136487273953362,0.0036857142857142857,0.9515412902030855,2.0,5.0,14.0,3.0,user_14,0.1472640680861229,-0.2813001408268462,0.006613997672699823
user_102,2010-06-01,0.2983954333826737,-0.0512,0.8956645241121667,2.0,0.0,1.0,1.0,user_40,0.028103552122358932,1.3302896102167667,0.6932483572307423
user_102,2010-07-01,0.20184041244994477,-0.021333333333333333,0.9231781393876444,0.0,2.0,2.0,4.0,user_124,0.6030609067355744,0.8197443297087513,1.01293307158995
user_102,2010-08-01,0.031233394050984797,-0.17663333333333334,0.7751729690357951,3.0,2.0,1.0,0.0,user_17,-0.049473818253319646,-0.04964635502082816,-0.07429699576373372
user_102,2010-09-01,0.20879772947265618,-0.032,0.9180249375901876,1.0,2.0,0.0,2.0,user_215,0.49364982599413243,-0.7479390990277088,0.11968027648027801
user_102,2010-10-01,0.33061968251061047,0.10420000000000001,0.9404134740955811,2.0,3.0,0.0,5.0,user_5,0.34252445329752645,0.44105239112043915,0.563050648857746
user_102,2010-11-01,0.2810092309529062,0.0,0.9498291377340035,3.0,0.0,1.0,2.0,user_200,-0.06084514638608285,-0.6153877728830405,-0.3685390328276031
user_102,2010-12-01,-0.0844270220342429,0.156225,0.9042466337189545,0.0,0.0,0.0,0.0,user_43,-0.04788838416456209,-0.13017024536088062,-0.1129735068450024
user_103,2010-01-01,-0.09591659652033968,0.0,0.9504567649258954,3.0,7.0,6.0,1.0,user_5,0.3768225459369253,-0.8282164325855752,-0.03728567035586228
user_103,2010-02-01,0.3230067327754491,0.06252,0.9968844324765466,0.0,0.0,0.0,0.0,user_226,0.6015492894319157,2.485412053608497,1.8442553162361641
user_103,2010-03-01,0.23052172449985142,0.0036857142857142857,0.9436701208635584,1.0,0.0,1.0,1.0,user_218,0.2992849859916973,0.5719939596010816,0.5852819657922381
user_103,2010-04-01,-0.10596689205698406,0.0,0.9368540083453584,1.0,2.0,3.0,1.0,user_40,0.2664487095742961,-1.007799718331549,-0.2374511495914784
user_103,2010-05-01,-0.1298129354827886,0.0,0.9478555759173712,3.0,2.0,4.0,4.0,user_174,0.29021804877183266,-0.2813001408268462,0.14956797835840957
user_103,2010-06-01,0.39743985373444946,0.07467142857142858,0.9784640473164047,0.0,3.0,3.0,2.0,user_56,0.6240014878052098,1.3302896102167667,1.289146292913593
user_103,2010-07-01,0.42370794694728076,0.0,0.9445114727209778,2.0,2.0,1.0,3.0,user_226,0.4185691112353973,0.8197443297087513,0.828441276089773
user_103,2010-08-01,0.5165219950847942,0.0,0.9518063023691284,2.0,1.0,0.0,2.0,user_213,0.24899187116871868,-0.04964635502082816,0.2241686936583046
user_103,2010-09-01,0.41001770103391877,-0.0256,0.9244249375901876,0.0,3.0,4.0,1.0,user_43,-0.11511945374689403,-0.7479390990277088,-0.48908900326074845
user_103,2010-10-01,-0.08036176107737392,0.0,0.9553865259044189,4.0,0.0,3.0,1.0,user_213,0.5854373800535247,0.44105239112043915,0.8059635756137443
user_103,2010-11-01,0.0021329137372601004,0.0,0.9498291377340035,0.0,1.0,2.0,1.0,user_200,-0.06084514638608285,-0.6153877728830405,-0.3685390328276031
user_103,2010-12-01,-0.028614836725861625,0.0129,0.9524283662810454,0.0,0.0,0.0,0.0,user_288,0.4616534754324382,-0.13017024536088062,0.39656835275199787
user_104,2010-01-01,0.4092462460135081,0.00258,0.9530367649258954,5.0,2.0,2.0,1.0,user_14,0.061674161478807,-0.8282164325855752,-0.3524340548139806
user_104,2010-02-01,0.4968940435606991,0.00516,0.9457555675234535,0.0,0.0,0.0,0.0,user_174,0.49042818300873026,2.485412053608497,1.7331342098129787
user_104,2010-03-01,0.2932898795735903,0.0043,0.9442844065778441,3.0,0.0,2.0,0.0,user_223,0.17636795944756112,0.5719939596010816,0.4623649392481019
user_104,2010-04-01,0.19526388850424325,-0.042666666666666665,0.8941873416786916,1.0,1.0,1.0,0.0,user_174,0.26595700916109777,-1.007799718331549,-0.23794285000467674
user_104,2010-05-01,0.19368063344798858,-0.0512,0.8966555759173712,9.0,2.0,3.0,6.0,user_5,0.35841825958359497,-0.2813001408268462,0.21776818917017188
user_104,2010-06-01,0.1852595625843172,-0.02044,0.9264245241121667,2.0,2.0,1.0,0.0,user_55,0.5896636420124015,1.3302896102167667,1.254808447120785
user_104,2010-07-01,0.044211729606425165,0.0,0.9445114727209778,0.0,3.0,1.0,1.0,user_206,0.30819525299898165,0.8197443297087513,0.7180674178533573
user_104,2010-08-01,-0.2443623410646778,0.0,0.9518063023691284,2.0,3.0,18.0,2.0,user_20,-0.05182203812844466,-0.04964635502082816,-0.07664521563885873
user_104,2010-09-01,0.390500502250807,0.0,0.9500249375901876,0.0,2.0,5.0,0.0,user_223,-0.06303605832538905,-0.7479390990277088,-0.43700560783924347
user_104,2010-10-01,0.41246602729470694,-0.018285714285714287,0.9371008116187046,3.0,2.0,2.0,4.0,user_124,0.16456312286066543,0.44105239112043915,0.385089318420885
user_104,2010-11-01,0.7098310967658037,-0.017033333333333334,0.9327958044006701,1.0,0.0,1.0,1.0,user_56,0.3381655221195584,-0.6153877728830405,0.030471635678038178
user_104,2010-12-01,0.3043187606456744,0.0,0.9395283662810454,0.0,0.0,0.0,0.0,user_79,0.17092474487486176,-0.13017024536088062,0.10583962219442145
user_105,2010-01-01,0.4061387908197186,0.00516,0.9556167649258953,2.0,3.0,2.0,4.0,user_218,-0.27174528028679523,-0.8282164325855752,-0.6858534965795828
user_105,2010-02-01,0.4930015247478212,-0.021333333333333333,0.9192622341901201,0.0,0.0,0.0,0.0,user_226,0.6015492894319157,2.485412053608497,1.8442553162361641
user_105,2010-03-01,-0.03383525701264345,0.0,0.9399844065778441,1.0,2.0,2.0,2.0,user_20,0.376220271028336,0.5719939596010816,0.6622172508288768
user_105,2010-04-01,0.07004346965310326,0.0,0.9368540083453584,2.0,3.0,0.0,0.0,user_218,0.19631076753637722,-1.007799718331549,-0.3075890916293973
user_105,2010-05-01,0.34165154963264643,0.0,0.9478555759173712,3.0,3.0,7.0,7.0,user_288,0.09288521272979944,-0.2813001408268462,-0.04776485768362365
user_105,2010-06-01,-0.06743289529355034,0.0,0.9468645241121667,0.0,0.0,0.0,4.0,user_107,0.21433027698066576,1.3302896102167667,0.8794750820890491
user_105,2010-07-01,0.178141395947502,-0.042666666666666665,0.901844806054311,1.0,1.0,3.0,0.0,user_3,0.6613371764464893,0.8197443297087513,1.071209341300865
user_105,2010-08-01,0.4260212253458794,0.0,0.9518063023691284,0.0,0.0,3.0,2.0,user_131,0.167245055721017,-0.04964635502082816,0.14242187821060293
user_105,2010-09-01,0.30913356507965695,0.0,0.9500249375901876,0.0,7.0,1.0,4.0,user_152,0.35683492630488134,-0.7479390990277088,-0.017134623208973077
user_105,2010-10-01,0.3345367367135066,0.0,0.9553865259044189,3.0,1.0,3.0,3.0,user_218,0.2509641792062448,0.44105239112043915,0.4714903747664644
user_105,2010-11-01,0.18492932872960877,0.0,0.9498291377340035,1.0,1.0,2.0,1.0,user_131,0.14914268043786494,-0.6153877728830405,-0.1585512060036553
user_105,2010-12-01,0.04678375926882394,0.2083,0.8521716337189545,0.0,0.0,0.0,0.0,user_206,0.36668965360924466,-0.13017024536088062,0.30160453092880435
user_106,2010-01-01,-0.227183297444572,0.1998,0.8497432350741047,3.0,4.0,6.0,1.0,user_226,0.10485283729917394,-0.8282164325855752,-0.30925537899361366
user_106,2010-02-01,0.2736228777318279,0.16267500000000001,0.8967294324765466,0.0,0.0,0.0,0.0,user_213,0.3273780080238762,2.485412053608497,1.5700840348281246
user_106,2010-03-01,0.10484424773612622,0.15713333333333335,0.9028822600888226,0.0,1.0,3.0,2.0,user_55,0.6992507577247832,0.5719939596010816,0.9852477375253239
user_106,2010-04-01,0.43647119304298976,0.18025714285714287,0.8828888487974988,2.0,0.0,1.0,2.0,user_288,0.23667162420571364,-1.007799718331549,-0.2672282349600609
user_106,2010-05-01,0.24234428421267196,0.052700000000000004,0.9994444240826288,1.0,2.0,5.0,3.0,user_152,0.16233666035112493,-0.2813001408268462,0.02168658993770184
user_106,2010-06-01,0.11433526234808111,0.23976000000000003,0.8133754758878332,5.0,2.0,0.0,2.0,user_107,0.21433027698066576,1.3302896102167667,0.8794750820890491
user_106,2010-07-01,-0.1283752286820965,0.00645,0.9509614727209778,2.0,2.0,0.0,0.0,user_218,0.41132428962672396,0.8197443297087513,0.8211964544810997
user_106,2010-08-01,0.006101680608206372,0.07433333333333335,0.9738603642975382,1.0,1.0,1.0,4.0,user_56,0.06341542106613729,-0.04964635502082816,0.03859224355572321
user_106,2010-09-01,-0.32696123153696144,0.0,0.9500249375901876,0.0,3.0,1.0,21.0,user_51,-0.11138157527410919,-0.7479390990277088,-0.4853511247879636
user_106,2010-10-01,0.29577664367230594,0.156225,0.8883884740955811,3.0,2.0,1.0,3.0,user_223,0.31205626645500617,0.44105239112043915,0.5325824620152257
user_106,2010-11-01,0.24143338116434554,0.0,0.9498291377340035,1.0,2.0,2.0,2.0,user_20,0.3029891084981854,-0.6153877728830405,-0.004704777943334848
user_106,2010-12-01,0.07805169408163437,0.0,0.9395283662810454,0.0,0.0,0.0,0.0,user_56,0.5978746522502003,-0.13017024536088062,0.53278952956976
user_107,2010-01-01,0.21112856196328667,0.0,0.9504567649258954,1.0,3.0,1.0,3.0,user_107,0.21112856196328667,-0.8282164325855752,-0.20297965432950094
user_107,2010-02-01,0.16821618309293784,0.0,0.9405955675234534,0.0,0.0,0.0,0.0,user_107,0.16821618309293784,2.485412053608497,1.4109222098971863
user_107,2010-03-01,0.4899528019144961,0.21030000000000001,0.8497155934221559,0.0,4.0,2.0,2.0,user_107,0.4899528019144961,0.5719939596010816,0.7759497817150369
user_107,2010-04-01,0.026284900608104733,0.156225,0.9069209916546417,0.0,1.0,3.0,3.0,user_107,0.026284900608104733,-1.007799718331549,-0.4776149585576698
user_107,2010-05-01,0.21159820491956172,-0.100475,0.8473805759173711,2.0,0.0,2.0,3.0,user_107,0.21159820491956172,-0.2813001408268462,0.07094813450613863
user_107,2010-06-01,0.21433027698066576,0.2083,0.8448354758878333,1.0,1.0,2.0,2.0,user_107,0.21433027698066576,1.3302896102167667,0.8794750820890491
user_107,2010-07-01,-0.15936146797976036,0.0,0.9445114727209778,0.0,2.0,0.0,2.0,user_107,-0.15936146797976036,0.8197443297087513,0.2505106968746153
user_107,2010-08-01,0.46413450013686497,0.13736666666666666,0.9108270309642049,1.0,1.0,0.0,2.0,user_107,0.46413450013686497,-0.04964635502082816,0.4393113226264509
user_107,2010-09-01,0.17480572792463978,0.08711666666666668,0.9628583957431457,2.0,3.0,0.0,1.0,user_107,0.17480572792463978,-0.7479390990277088,-0.19916382158921464
user_107,2010-10-01,0.18016983553054966,0.05994000000000001,0.9846734740955811,2.0,1.0,1.0,4.0,user_107,0.18016983553054966,0.44105239112043915,0.40069603109076923
user_107,2010-11-01,0.6760872243042813,0.13906666666666667,0.9111041955993299,2.0,2.0,1.0,0.0,user_107,0.6760872243042813,-0.6153877728830405,0.368393337862761
user_107,2010-12-01,0.2894560026242532,0.03291666666666668,0.9724450329477121,0.0,0.0,0.0,0.0,user_107,0.2894560026242532,-0.13017024536088062,0.22437087994381288
user_108,2010-01-01,0.2588217542347412,0.10415,0.9453932350741047,0.0,1.0,6.0,2.0,user_267,0.6455219082827913,-0.8282164325855752,0.23141369199000372
user_108,2010-02-01,-0.02607694285205242,0.0,0.9405955675234534,0.0,0.0,0.0,0.0,user_174,0.49042818300873026,2.485412053608497,1.7331342098129787
user_108,2010-03-01,0.10145120994051049,0.25752,0.8024955934221559,3.0,1.0,1.0,4.0,user_40,0.41149271491067485,0.5719939596010816,0.6974896947112157
user_108,2010-04-01,0.5821859319480086,0.14880000000000002,0.9143459916546417,4.0,2.0,1.0,3.0,user_107,0.026284900608104733,-1.007799718331549,-0.4776149585576698
user_108,2010-05-01,0.31095775928350755,0.0086,0.9564555759173712,3.0,5.0,1.0,2.0,user_20,0.25308577258993226,-0.2813001408268462,0.11243570217650917
user_108,2010-06-01,-0.09952087285088296,0.2083,0.8448354758878333,1.0,3.0,0.0,0.0,user_200,0.7949528275495696,1.3302896102167667,1.460097632657953
user_108,2010-07-01,0.5331205929474315,0.10420000000000001,0.9512885272790222,1.0,1.0,2.0,3.0,user_51,0.580901590429765,0.8197443297087513,0.9907737552841407
user_108,2010-08-01,0.5871978773981474,-0.0437875,0.9080188023691285,2.0,0.0,3.0,1.0,user_187,0.3002687004592751,-0.04964635502082816,0.27544552294886104
user_108,2010-09-01,0.3655402806937029,0.20604999999999998,0.8439250624098125,0.0,1.0,2.0,1.0,user_226,0.310570089363558,-0.7479390990277088,-0.0633994601502964
user_108,2010-10-01,0.7184530079814502,0.14023333333333332,0.9043801407622478,3.0,0.0,2.0,1.0,user_223,0.31205626645500617,0.44105239112043915,0.5325824620152257
user_108,2010-11-01,0.3520544623346692,-0.06698333333333333,0.8828458044006702,2.0,3.0,2.0,3.0,user_200,-0.06084514638608285,-0.6153877728830405,-0.3685390328276031
user_108,2010-12-01,-0.12918723281152555,0.5994,0.46107163371895443,0.0,0.0,0.0,0.0,user_279,0.12032985756337211,-0.13017024536088062,0.0552447348829318
user_109,2010-01-01,0.2624930891936349,-0.10598,0.8444767649258953,16.0,3.0,5.0,20.0,user_213,0.3530130458983015,-0.8282164325855752,-0.06109517039448609
user_109,2010-02-01,0.21130421804194843,0.13832857142857144,0.9210758610479751,0.0,0.0,0.0,0.0,user_40,0.16730604341947197,2.485412053608497,1.4100120702237204
user_109,2010-03-01,0.4271666066474913,0.0,0.9399844065778441,1.0,2.0,3.0,1.0,user_174,0.14015667151100608,0.5719939596010816,0.42615365131154687
user_109,2010-04-01,0.5928695356849257,0.08927142857142857,0.9738745630832131,2.0,1.0,2.0,2.0,user_174,0.26595700916109777,-1.007799718331549,-0.23794285000467674
user_109,2010-05-01,-0.22241627618271997,0.31845,0.7336944240826287,3.0,5.0,3.0,3.0,user_174,0.29021804877183266,-0.2813001408268462,0.14956797835840957
user_109,2010-06-01,0.2974384940102859,0.00645,0.9533145241121668,1.0,4.0,4.0,0.0,user_187,0.06653109905546162,1.3302896102167667,0.731675904163845
user_109,2010-07-01,0.39906736995084535,0.0,0.9445114727209778,1.0,1.0,2.0,0.0,user_43,-0.09100763974629666,0.8197443297087513,0.318864525108079
user_109,2010-08-01,0.19458758227769835,-0.08038,0.8714263023691284,0.0,1.0,1.0,0.0,user_206,-0.1562931579230351,-0.04964635502082816,-0.18111633543344918
user_109,2010-09-01,0.3945978170025519,0.14985,0.9001250624098124,1.0,1.0,3.0,3.0,user_223,-0.06303605832538905,-0.7479390990277088,-0.43700560783924347
user_109,2010-10-01,0.5750287490986027,-0.07201428571428571,0.8833722401901332,1.0,0.0,0.0,2.0,user_187,0.2566381039077641,0.44105239112043915,0.47716429946798367
user_109,2010-11-01,-0.016669072180469202,0.1998,0.8503708622659965,3.0,2.0,0.0,0.0,user_10,0.1964475728117563,-0.6153877728830405,-0.11124631362976395
user_109,2010-12-01,0.0599392155278331,0.0,0.9395283662810454,0.0,0.0,0.0,0.0,user_40,0.3569613231856834,-0.13017024536088062,0.2918762005052431
user_11,2010-01-01,-0.27579453231810525,-0.128,0.8224567649258954,7.0,2.0,0.0,3.0,user_5,0.3768225459369253,-0.8282164325855752,-0.03728567035586228
user_11,2010-02-01,0.37184350069820704,-0.018285714285714287,0.9223098532377392,0.0,0.0,0.0,0.0,user_43,-0.060880432027252906,2.485412053608497,1.1818255947769956
user_11,2010-03-01,0.327964286802239,0.0,0.9399844065778441,0.0,2.0,0.0,5.0,user_279,0.03788720073451013,0.5719939596010816,0.3238841805350509
user_11,2010-04-01,0.41132206529412907,0.0,0.9368540083453584,3.0,2.0,1.0,2.0,user_10,0.3823390976447181,-1.007799718331549,-0.12156076152105644
user_11,2010-05-01,-0.040504903893291866,0.0,0.9478555759173712,1.0,5.0,1.0,4.0,user_55,0.4538628936787348,-0.2813001408268462,0.3132128232653117
user_11,2010-06-01,0.21738766854501745,0.21230000000000002,0.8408354758878333,4.0,3.0,3.0,4.0,user_20,0.12357390071905838,1.3302896102167667,0.7887187058274417
user_11,2010-07-01,0.48567783795611585,0.0,0.9445114727209778,3.0,1.0,1.0,2.0,user_279,0.2441888704841284,0.8197443297087513,0.6540610353385041
user_11,2010-08-01,0.5182429712450608,0.0023454545454545455,0.954151756914583,4.0,2.0,2.0,0.0,user_30,0.3704565348179579,-0.04964635502082816,0.34563335730754385
user_11,2010-09-01,0.45361782629609537,-0.0502375,0.8997874375901875,3.0,3.0,1.0,2.0,user_215,0.49364982599413243,-0.7479390990277088,0.11968027648027801
user_11,2010-10-01,0.14768076083161685,0.0,0.9553865259044189,4.0,1.0,0.0,1.0,user_79,0.06071532129529156,0.44105239112043915,0.28124151685551113
