user_id,timestamp,text,true_topic,sentiment_bias
user_8,2010-03-17,What a match!,sports,-0.2123888948035067
user_8,2010-11-11,bug fixed in release,tech,-0.2123888948035067
user_8,2010-11-13,That plot twist was insane,movies,-0.2123888948035067
user_8,2010-03-07,Incredible goal today,sports,-0.2123888948035067
user_8,2010-08-14,actor performance was superb,movies,-0.2123888948035067
user_8,2010-08-23,Incredible goal today,sports,-0.2123888948035067
user_8,2010-05-28,What a match!,sports,-0.2123888948035067
user_8,2010-04-26,restaurant had long queues,food,-0.2123888948035067
user_8,2010-08-07,That plot twist was insane,movies,-0.2123888948035067
user_8,2010-10-17,What a match!,sports,-0.2123888948035067
user_8,2010-02-06,Loved the cinematography,movies,-0.2123888948035067
user_8,2010-04-28,training session was tough,sports,-0.2123888948035067
user_8,2010-10-10,restaurant had long queues,food,-0.2123888948035067
user_8,2010-09-05,That plot twist was insane,movies,-0.2123888948035067
user_8,2010-04-24,bug fixed in release,tech,-0.2123888948035067
user_8,2010-11-03,actor performance was superb,movies,-0.2123888948035067
user_8,2010-06-03,new gadget launch,tech,-0.2123888948035067
user_8,2010-04-17,AI models are advancing,tech,-0.2123888948035067
user_8,2010-08-10,restaurant had long queues,food,-0.2123888948035067
user_8,2010-05-03,new gadget launch,tech,-0.2123888948035067
user_8,2010-09-29,Loved the cinematography,movies,-0.2123888948035067
user_8,2010-09-03,Incredible goal today,sports,-0.2123888948035067
user_8,2010-08-23,That plot twist was insane,movies,-0.2123888948035067
user_8,2010-11-16,training session was tough,sports,-0.2123888948035067
user_8,2010-05-21,That plot twist was insane,movies,-0.2123888948035067
user_8,2010-01-23,training session was tough,sports,-0.2123888948035067
user_8,2010-08-18,restaurant had long queues,food,-0.2123888948035067
user_8,2010-03-06,mental health matters,health,-0.2123888948035067
user_8,2010-01-19,Incredible goal today,sports,-0.2123888948035067
user_8,2010-04-22,morning run,health,-0.2123888948035067
user_8,2010-05-10,What a match!,sports,-0.2123888948035067
user_9,2010-12-19,booking my next trip,travel,0.2867682021734377
user_9,2010-12-05,booking my next trip,travel,0.2867682021734377
user_9,2010-01-31,album release,music,0.2867682021734377
user_9,2010-05-20,actor performance was superb,movies,0.2867682021734377
user_9,2010-06-07,That plot twist was insane,movies,0.2867682021734377
user_9,2010-09-10,beach sunsets,travel,0.2867682021734377
user_9,2010-11-30,trying a new recipe,food,0.2867682021734377
user_9,2010-10-04,booking my next trip,travel,0.2867682021734377
user_9,2010-11-16,Incredible goal today,sports,0.2867682021734377
user_9,2010-01-16,actor performance was superb,movies,0.2867682021734377
user_9,2010-02-11,election rallies are crowded,politics,0.2867682021734377
user_9,2010-05-18,What a match!,sports,0.2867682021734377
user_9,2010-02-10,best pizza in town,food,0.2867682021734377
user_9,2010-02-05,restaurant had long queues,food,0.2867682021734377
user_9,2010-05-18,beach sunsets,travel,0.2867682021734377
user_9,2010-05-23,That plot twist was insane,movies,0.2867682021734377
user_9,2010-06-25,airport delays,travel,0.2867682021734377
user_9,2010-08-21,booking my next trip,travel,0.2867682021734377
user_9,2010-08-18,playlist on repeat,music,0.2867682021734377
user_9,2010-05-09,That plot twist was insane,movies,0.2867682021734377
user_9,2010-03-04,concert vibes,music,0.2867682021734377
user_9,2010-01-13,booking my next trip,travel,0.2867682021734377
user_9,2010-09-06,best pizza in town,food,0.2867682021734377
user_9,2010-11-30,playlist on repeat,music,0.2867682021734377
user_9,2010-06-20,What a match!,sports,0.2867682021734377
user_9,2010-02-21,airport delays,travel,0.2867682021734377
user_9,2010-01-05,actor performance was superb,movies,0.2867682021734377
user_9,2010-04-04,airport delays,travel,0.2867682021734377
user_9,2010-08-02,concert vibes,music,0.2867682021734377
user_9,2010-12-23,Incredible goal today,sports,0.2867682021734377
user_9,2010-01-23,What a match!,sports,0.2867682021734377
user_9,2010-10-19,beach sunsets,travel,0.2867682021734377
user_9,2010-11-14,beach sunsets,travel,0.2867682021734377
user_9,2010-10-24,booking my next trip,travel,0.2867682021734377
user_9,2010-06-09,best pizza in town,food,0.2867682021734377
user_9,2010-02-02,booking my next trip,travel,0.2867682021734377
user_9,2010-07-03,That plot twist was insane,movies,0.2867682021734377
user_9,2010-02-06,Incredible goal today,sports,0.2867682021734377
user_9,2010-03-22,beach sunsets,travel,0.2867682021734377
user_9,2010-03-25,beach sunsets,travel,0.2867682021734377
user_9,2010-06-15,booking my next trip,travel,0.2867682021734377
user_9,2010-01-10,actor performance was superb,movies,0.2867682021734377
user_9,2010-04-24,concert vibes,music,0.2867682021734377
user_9,2010-04-12,actor performance was superb,movies,0.2867682021734377
